finding_id,page,section,description,published_value,unit,tolerance,source,requires_gallup,gallup_items,note
C4_1_water_2021,39,Chart 4.1,"Experienced or know someone who experienced serious harm, global, 2021: % Drinking water",14,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
X69,39,Chapter 4,Risk sources (of five asked in both years) where the % very worried was stable,4,count,,text,N,,Stable read as a change of at most 1 point in the rounded figures. Trend base: the 119 countries surveyed in both years.
X70_crime_2019,39,Chapter 4,"Very worried, global, 2019 vs 2021 (text): % violent crime, 2019",32,pct,,text,N,,Trend base: the 119 countries surveyed in both years.
X70_crime_2021,39,Chapter 4,"Very worried, global, 2019 vs 2021 (text): % violent crime, 2021",32,pct,,text,N,,Trend base: the 119 countries surveyed in both years.
X70_food_2019,39,Chapter 4,"Very worried, global, 2019 vs 2021 (text): % food, 2019",21,pct,,text,N,,Trend base: the 119 countries surveyed in both years.
X70_food_2021,39,Chapter 4,"Very worried, global, 2019 vs 2021 (text): % food, 2021",22,pct,,text,N,,Trend base: the 119 countries surveyed in both years.
X70_water_2019,39,Chapter 4,"Very worried, global, 2019 vs 2021 (text): % water, 2019",18,pct,,text,N,,Trend base: the 119 countries surveyed in both years.
X70_water_2021,39,Chapter 4,"Very worried, global, 2019 vs 2021 (text): % water, 2021",18,pct,,text,N,,Trend base: the 119 countries surveyed in both years.
X71_2019,40,Chapter 4,"Very worried about mental health issues, global (text): % 2019",19,pct,,text,N,,Trend base: the 119 countries surveyed in both years.
X71_2021,40,Chapter 4,"Very worried about mental health issues, global (text): % 2021",25,pct,,text,N,,Trend base: the 119 countries surveyed in both years.
C4_2_weather_2019,40,Chart 4.2,"Very worried about harm, global, 2019: % Severe weather events",34,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
C4_2_weather_2021,40,Chart 4.2,"Very worried about harm, global, 2021: % Severe weather events",34,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
C4_2_crime_2019,40,Chart 4.2,"Very worried about harm, global, 2019: % Violent crime",32,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
C4_2_crime_2021,40,Chart 4.2,"Very worried about harm, global, 2021: % Violent crime",32,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
C4_2_mental_2019,40,Chart 4.2,"Very worried about harm, global, 2019: % Mental health issues",19,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
C4_2_mental_2021,40,Chart 4.2,"Very worried about harm, global, 2021: % Mental health issues",25,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
C4_2_food_2019,40,Chart 4.2,"Very worried about harm, global, 2019: % The food you eat",21,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
C4_2_food_2021,40,Chart 4.2,"Very worried about harm, global, 2021: % The food you eat",22,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
C4_2_water_2019,40,Chart 4.2,"Very worried about harm, global, 2019: % The water you drink",18,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
C4_2_water_2021,40,Chart 4.2,"Very worried about harm, global, 2021: % The water you drink",18,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
X72_personally,40,Chapter 4,"Harm from mental health issues in the past two years, global, 2021 (text): % personally experienced",12,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X72_someone_known,40,Chapter 4,"Harm from mental health issues in the past two years, global, 2021 (text): % someone they personally know (only)",13,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_3_low,41,Chart 4.3,"Personally experienced serious harm from mental health issues, total for Low-income countries",16,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'. The chart's country points carry no values."
C4_3_lower_middle,41,Chart 4.3,"Personally experienced serious harm from mental health issues, total for Lower-middle-income countries",16,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'. The chart's country points carry no values."
C4_3_upper_middle,41,Chart 4.3,"Personally experienced serious harm from mental health issues, total for Upper-middle-income countries",8,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'. The chart's country points carry no values."
C4_3_high,41,Chart 4.3,"Personally experienced serious harm from mental health issues, total for High-income countries",10,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'. The chart's country points carry no values."
X73_northern_america,41,Chapter 4,Climate change a 'very serious threat' ('about half'): % Northern America,50,pct,5,text,N,,
X73_australia_nz,41,Chapter 4,Climate change a 'very serious threat' ('about half'): % Australia/New Zealand,50,pct,5,text,N,,
C4_4_northern_america_very,42,Chart 4.4,"Climate change a 'very serious threat', Northern America: % among those very worried about harm from severe weather",80,pct,,chart,N,,
C4_4_northern_america_somewhat,42,Chart 4.4,"Climate change a 'very serious threat', Northern America: % among those somewhat worried about harm from severe weather",57,pct,,chart,N,,
C4_4_northern_america_not,42,Chart 4.4,"Climate change a 'very serious threat', Northern America: % among those not worried about harm from severe weather",31,pct,,chart,N,,
C4_4_australia_nz_very,42,Chart 4.4,"Climate change a 'very serious threat', Australia & New Zealand: % among those very worried about harm from severe weather",72,pct,,chart,N,,
C4_4_australia_nz_somewhat,42,Chart 4.4,"Climate change a 'very serious threat', Australia & New Zealand: % among those somewhat worried about harm from severe weather",56,pct,,chart,N,,
C4_4_australia_nz_not,42,Chart 4.4,"Climate change a 'very serious threat', Australia & New Zealand: % among those not worried about harm from severe weather",38,pct,,chart,N,,
C4_4_southern_asia_very,42,Chart 4.4,"Climate change a 'very serious threat', Southern Asia: % among those very worried about harm from severe weather",48,pct,,chart,N,,
C4_4_southern_asia_somewhat,42,Chart 4.4,"Climate change a 'very serious threat', Southern Asia: % among those somewhat worried about harm from severe weather",33,pct,,chart,N,,
C4_4_southern_asia_not,42,Chart 4.4,"Climate change a 'very serious threat', Southern Asia: % among those not worried about harm from severe weather",32,pct,,chart,N,,
C4_4_southeastern_asia_very,42,Chart 4.4,"Climate change a 'very serious threat', Southeastern Asia: % among those very worried about harm from severe weather",47,pct,,chart,N,,
C4_4_southeastern_asia_somewhat,42,Chart 4.4,"Climate change a 'very serious threat', Southeastern Asia: % among those somewhat worried about harm from severe weather",42,pct,,chart,N,,
C4_4_southeastern_asia_not,42,Chart 4.4,"Climate change a 'very serious threat', Southeastern Asia: % among those not worried about harm from severe weather",33,pct,,chart,N,,
X74_road_top,42,Chapter 4,"Very worried, top vs bottom within-country income quintile (text): % road-related accidents, top quintile",32,pct,,text,N,,
X74_road_bottom,42,Chapter 4,"Very worried, top vs bottom within-country income quintile (text): % road-related accidents, bottom quintile",42,pct,,text,N,,
X74_weather_top,42,Chapter 4,"Very worried, top vs bottom within-country income quintile (text): % severe weather, top quintile",29,pct,,text,N,,
X74_weather_bottom,42,Chapter 4,"Very worried, top vs bottom within-country income quintile (text): % severe weather, bottom quintile",40,pct,,text,N,,
X74_mental_top,42,Chapter 4,"Very worried, top vs bottom within-country income quintile (text): % mental health, top quintile",19,pct,,text,N,,
X74_mental_bottom,42,Chapter 4,"Very worried, top vs bottom within-country income quintile (text): % mental health, bottom quintile",29,pct,,text,N,,
X74_work_top,42,Chapter 4,"Very worried, top vs bottom within-country income quintile (text): % work (workers), top quintile",13,pct,,text,N,,
X74_work_bottom,42,Chapter 4,"Very worried, top vs bottom within-country income quintile (text): % work (workers), bottom quintile",24,pct,,text,N,,
X75,42,Chapter 4,Risk sources with at least a 10-point gap in % very worried between top and bottom income quintiles,4,count,,text,N,,"Counted on the rounded figures, as the text lists them (road: 42 vs 32)."
C4_5_weather_bottom,43,Chart 4.5,"Personally experienced harm in the past two years, Severe weather events: % bottom 20% income",21,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_weather_second,43,Chart 4.5,"Personally experienced harm in the past two years, Severe weather events: % second 20%",17,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_weather_middle,43,Chart 4.5,"Personally experienced harm in the past two years, Severe weather events: % middle 20%",14,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_weather_fourth,43,Chart 4.5,"Personally experienced harm in the past two years, Severe weather events: % fourth 20%",12,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_weather_top,43,Chart 4.5,"Personally experienced harm in the past two years, Severe weather events: % top 20% income",11,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_work_bottom,43,Chart 4.5,"Personally experienced harm in the past two years, The work you do: % bottom 20% income",18,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'. Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C4_5_work_second,43,Chart 4.5,"Personally experienced harm in the past two years, The work you do: % second 20%",17,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'. Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C4_5_work_middle,43,Chart 4.5,"Personally experienced harm in the past two years, The work you do: % middle 20%",14,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'. Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C4_5_work_fourth,43,Chart 4.5,"Personally experienced harm in the past two years, The work you do: % fourth 20%",12,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'. Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C4_5_work_top,43,Chart 4.5,"Personally experienced harm in the past two years, The work you do: % top 20% income",12,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'. Experience of work-related harm uses everyone asked the experience question, not only workers: that is what reproduces the report (see README)."
C4_5_mental_bottom,43,Chart 4.5,"Personally experienced harm in the past two years, Mental health issues: % bottom 20% income",15,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_mental_second,43,Chart 4.5,"Personally experienced harm in the past two years, Mental health issues: % second 20%",13,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_mental_middle,43,Chart 4.5,"Personally experienced harm in the past two years, Mental health issues: % middle 20%",12,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_mental_fourth,43,Chart 4.5,"Personally experienced harm in the past two years, Mental health issues: % fourth 20%",9,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_mental_top,43,Chart 4.5,"Personally experienced harm in the past two years, Mental health issues: % top 20% income",9,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_road_bottom,43,Chart 4.5,"Personally experienced harm in the past two years, Road-related accidents/injuries: % bottom 20% income",14,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_road_second,43,Chart 4.5,"Personally experienced harm in the past two years, Road-related accidents/injuries: % second 20%",14,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_road_middle,43,Chart 4.5,"Personally experienced harm in the past two years, Road-related accidents/injuries: % middle 20%",12,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_road_fourth,43,Chart 4.5,"Personally experienced harm in the past two years, Road-related accidents/injuries: % fourth 20%",12,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_road_top,43,Chart 4.5,"Personally experienced harm in the past two years, Road-related accidents/injuries: % top 20% income",12,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_food_bottom,43,Chart 4.5,"Personally experienced harm in the past two years, Eating food: % bottom 20% income",13,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_food_second,43,Chart 4.5,"Personally experienced harm in the past two years, Eating food: % second 20%",12,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_food_middle,43,Chart 4.5,"Personally experienced harm in the past two years, Eating food: % middle 20%",11,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_food_fourth,43,Chart 4.5,"Personally experienced harm in the past two years, Eating food: % fourth 20%",8,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_food_top,43,Chart 4.5,"Personally experienced harm in the past two years, Eating food: % top 20% income",8,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_water_bottom,43,Chart 4.5,"Personally experienced harm in the past two years, Drinking water: % bottom 20% income",12,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_water_second,43,Chart 4.5,"Personally experienced harm in the past two years, Drinking water: % second 20%",10,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_water_middle,43,Chart 4.5,"Personally experienced harm in the past two years, Drinking water: % middle 20%",9,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_water_fourth,43,Chart 4.5,"Personally experienced harm in the past two years, Drinking water: % fourth 20%",8,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_water_top,43,Chart 4.5,"Personally experienced harm in the past two years, Drinking water: % top 20% income",6,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_crime_bottom,43,Chart 4.5,"Personally experienced harm in the past two years, Violent crime: % bottom 20% income",10,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_crime_second,43,Chart 4.5,"Personally experienced harm in the past two years, Violent crime: % second 20%",8,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_crime_middle,43,Chart 4.5,"Personally experienced harm in the past two years, Violent crime: % middle 20%",7,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_crime_fourth,43,Chart 4.5,"Personally experienced harm in the past two years, Violent crime: % fourth 20%",6,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
C4_5_crime_top,43,Chart 4.5,"Personally experienced harm in the past two years, Violent crime: % top 20% income",5,pct,,chart,N,,"Personally experienced = 'yes, personally' or 'both'."
X76_southern_africa_crime_bottom,44,Chapter 4,"Personally experienced harm, bottom vs top income quintile, by region (text): % violent crime, Southern Africa, bottom quintile",29,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X76_southern_africa_crime_top,44,Chapter 4,"Personally experienced harm, bottom vs top income quintile, by region (text): % violent crime, Southern Africa, top quintile",10,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X76_eastern_asia_weather_bottom,44,Chapter 4,"Personally experienced harm, bottom vs top income quintile, by region (text): % severe weather, Eastern Asia, bottom quintile",18,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X76_eastern_asia_weather_top,44,Chapter 4,"Personally experienced harm, bottom vs top income quintile, by region (text): % severe weather, Eastern Asia, top quintile",6,pct,,text,N,,"Personally experienced = 'yes, personally' or 'both'."
X77,44,Chapter 4,"Southern Africa: violent crime harm, bottom vs top quintile ('about three times as likely')",3,ratio,0.5,text,N,,Ratio of the rounded percentages (29 / 10).
X78_2019,46,Chapter 5,"Climate change not a threat or don't know ('about one-third'), global: % 2019",33,pct,3,text,N,,Trend base: the 119 countries surveyed in both years.
X78_2021,46,Chapter 5,"Climate change not a threat or don't know ('about one-third'), global: % 2021",33,pct,3,text,N,,Trend base: the 119 countries surveyed in both years.
C5_1_2019_very,46,Chart 5.1,"Climate change a threat to the country, global, 2019: % very serious threat",41,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
C5_1_2019_somewhat,46,Chart 5.1,"Climate change a threat to the country, global, 2019: % somewhat serious threat",28,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
C5_1_2019_not,46,Chart 5.1,"Climate change a threat to the country, global, 2019: % not a threat at all",13,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
C5_1_2019_dk,46,Chart 5.1,"Climate change a threat to the country, global, 2019: % don't know/refused",18,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
C5_1_2021_very,46,Chart 5.1,"Climate change a threat to the country, global, 2021: % very serious threat",41,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
C5_1_2021_somewhat,46,Chart 5.1,"Climate change a threat to the country, global, 2021: % somewhat serious threat",26,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
C5_1_2021_not,46,Chart 5.1,"Climate change a threat to the country, global, 2021: % not a threat at all",14,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
C5_1_2021_dk,46,Chart 5.1,"Climate change a threat to the country, global, 2021: % don't know/refused",19,pct,,chart,N,,Trend base: the 119 countries surveyed in both years.
C5_2_primary_very,47,Chart 5.2,"Climate change a threat, primary education or less: % very serious threat",32,pct,,chart,N,,
C5_2_primary_somewhat,47,Chart 5.2,"Climate change a threat, primary education or less: % somewhat serious threat",23,pct,,chart,N,,
C5_2_primary_not,47,Chart 5.2,"Climate change a threat, primary education or less: % not a threat at all",16,pct,,chart,N,,
C5_2_primary_dk,47,Chart 5.2,"Climate change a threat, primary education or less: % don't know/refused",28,pct,,chart,N,,
C5_2_secondary_very,47,Chart 5.2,"Climate change a threat, secondary education: % very serious threat",47,pct,,chart,N,,
C5_2_secondary_somewhat,47,Chart 5.2,"Climate change a threat, secondary education: % somewhat serious threat",28,pct,,chart,N,,
C5_2_secondary_not,47,Chart 5.2,"Climate change a threat, secondary education: % not a threat at all",12,pct,,chart,N,,
C5_2_secondary_dk,47,Chart 5.2,"Climate change a threat, secondary education: % don't know/refused",13,pct,,chart,N,,
C5_2_post_secondary_very,47,Chart 5.2,"Climate change a threat, post-secondary education: % very serious threat",50,pct,,chart,N,,
C5_2_post_secondary_somewhat,47,Chart 5.2,"Climate change a threat, post-secondary education: % somewhat serious threat",31,pct,,chart,N,,
C5_2_post_secondary_not,47,Chart 5.2,"Climate change a threat, post-secondary education: % not a threat at all",11,pct,,chart,N,,
C5_2_post_secondary_dk,47,Chart 5.2,"Climate change a threat, post-secondary education: % don't know/refused",7,pct,,chart,N,,
X79_latin_america,47,Chapter 5,"Did not recognise climate change as a very or somewhat serious threat, 2021 (text): % Latin America/Caribbean",15,pct,,text,N,,"'Not a threat' plus 'don't know', as in Table 5.1. Trend base: the 119 countries surveyed in both years."
X79_eastern_europe,47,Chapter 5,"Did not recognise climate change as a very or somewhat serious threat, 2021 (text): % Eastern Europe",26,pct,,text,N,,"'Not a threat' plus 'don't know', as in Table 5.1. Trend base: the 119 countries surveyed in both years."
X79_northern_america,47,Chapter 5,"Did not recognise climate change as a very or somewhat serious threat, 2021 (text): % Northern America",24,pct,,text,N,,"'Not a threat' plus 'don't know', as in Table 5.1. Trend base: the 119 countries surveyed in both years."
X79_australia_nz,47,Chapter 5,"Did not recognise climate change as a very or somewhat serious threat, 2021 (text): % Australia/New Zealand",19,pct,,text,N,,"'Not a threat' plus 'don't know', as in Table 5.1. Trend base: the 119 countries surveyed in both years."
X80,47,Chapter 5,"Regions where more than four in 10 did not recognise climate change as a threat, 2021",2,count,,text,N,,Table 5.1 total. Trend base: the 119 countries surveyed in both years.
X81_primary,48,Chapter 5,"Northern Africa: climate change not a risk or don't know, by education: % primary education or less",57,pct,,text,N,,
X81_secondary,48,Chapter 5,"Northern Africa: climate change not a risk or don't know, by education: % secondary education",37,pct,,text,N,,
X81_post_secondary,48,Chapter 5,"Northern Africa: climate change not a risk or don't know, by education: % post-secondary education",26,pct,,text,N,,
X82,48,Chapter 5,Countries where more than 30% said they don't know whether climate change is a threat,12,count,,text,N,,
X83,48,Chapter 5,China: % who don't know whether climate change is a threat,31,pct,,text,N,,
X84,48,Chapter 5,China: people who don't know whether climate change is a threat ('about 360 million'),360000000,count,5000000,text,N,,Population estimate from the projection weights (PROJWT).
X85_primary,48,Chapter 5,"China: climate change not a threat or don't know, by education: % primary education or less",57,pct,,text,N,,
X85_post_secondary,48,Chapter 5,"China: climate change not a threat or don't know, by education: % post-secondary education",25,pct,,text,N,,
T5_1_northern_africa_2019_not,48,Table 5.1,"Did not view climate change as a threat, Northern Africa, 2019: % not a threat",18,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_northern_africa_2019_dk,48,Table 5.1,"Did not view climate change as a threat, Northern Africa, 2019: % don't know",22,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_northern_africa_2019_total,48,Table 5.1,"Did not view climate change as a threat, Northern Africa, 2019: % total",39,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_northern_africa_2021_not,48,Table 5.1,"Did not view climate change as a threat, Northern Africa, 2021: % not a threat",23,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_northern_africa_2021_dk,48,Table 5.1,"Did not view climate change as a threat, Northern Africa, 2021: % don't know",24,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_northern_africa_2021_total,48,Table 5.1,"Did not view climate change as a threat, Northern Africa, 2021: % total",46,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_eastern_asia_2019_not,48,Table 5.1,"Did not view climate change as a threat, Eastern Asia, 2019: % not a threat",11,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_eastern_asia_2019_dk,48,Table 5.1,"Did not view climate change as a threat, Eastern Asia, 2019: % don't know",25,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_eastern_asia_2019_total,48,Table 5.1,"Did not view climate change as a threat, Eastern Asia, 2019: % total",36,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_eastern_asia_2021_not,48,Table 5.1,"Did not view climate change as a threat, Eastern Asia, 2021: % not a threat",13,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_eastern_asia_2021_dk,48,Table 5.1,"Did not view climate change as a threat, Eastern Asia, 2021: % don't know",27,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_eastern_asia_2021_total,48,Table 5.1,"Did not view climate change as a threat, Eastern Asia, 2021: % total",41,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_southern_asia_2019_not,48,Table 5.1,"Did not view climate change as a threat, Southern Asia, 2019: % not a threat",17,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_southern_asia_2019_dk,48,Table 5.1,"Did not view climate change as a threat, Southern Asia, 2019: % don't know",19,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_southern_asia_2019_total,48,Table 5.1,"Did not view climate change as a threat, Southern Asia, 2019: % total",37,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_southern_asia_2021_not,48,Table 5.1,"Did not view climate change as a threat, Southern Asia, 2021: % not a threat",17,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_southern_asia_2021_dk,48,Table 5.1,"Did not view climate change as a threat, Southern Asia, 2021: % don't know",20,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_southern_asia_2021_total,48,Table 5.1,"Did not view climate change as a threat, Southern Asia, 2021: % total",37,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_central_western_africa_2019_not,48,Table 5.1,"Did not view climate change as a threat, Central/Western Africa, 2019: % not a threat",14,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_central_western_africa_2019_dk,48,Table 5.1,"Did not view climate change as a threat, Central/Western Africa, 2019: % don't know",18,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_central_western_africa_2019_total,48,Table 5.1,"Did not view climate change as a threat, Central/Western Africa, 2019: % total",32,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_central_western_africa_2021_not,48,Table 5.1,"Did not view climate change as a threat, Central/Western Africa, 2021: % not a threat",14,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_central_western_africa_2021_dk,48,Table 5.1,"Did not view climate change as a threat, Central/Western Africa, 2021: % don't know",22,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_central_western_africa_2021_total,48,Table 5.1,"Did not view climate change as a threat, Central/Western Africa, 2021: % total",36,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_central_asia_2019_not,48,Table 5.1,"Did not view climate change as a threat, Central Asia, 2019: % not a threat",20,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_central_asia_2019_dk,48,Table 5.1,"Did not view climate change as a threat, Central Asia, 2019: % don't know",17,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_central_asia_2019_total,48,Table 5.1,"Did not view climate change as a threat, Central Asia, 2019: % total",37,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_central_asia_2021_not,48,Table 5.1,"Did not view climate change as a threat, Central Asia, 2021: % not a threat",17,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_central_asia_2021_dk,48,Table 5.1,"Did not view climate change as a threat, Central Asia, 2021: % don't know",20,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_central_asia_2021_total,48,Table 5.1,"Did not view climate change as a threat, Central Asia, 2021: % total",36,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_southern_africa_2019_not,48,Table 5.1,"Did not view climate change as a threat, Southern Africa, 2019: % not a threat",11,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_southern_africa_2019_dk,48,Table 5.1,"Did not view climate change as a threat, Southern Africa, 2019: % don't know",17,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_southern_africa_2019_total,48,Table 5.1,"Did not view climate change as a threat, Southern Africa, 2019: % total",28,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_southern_africa_2021_not,48,Table 5.1,"Did not view climate change as a threat, Southern Africa, 2021: % not a threat",9,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_southern_africa_2021_dk,48,Table 5.1,"Did not view climate change as a threat, Southern Africa, 2021: % don't know",27,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_southern_africa_2021_total,48,Table 5.1,"Did not view climate change as a threat, Southern Africa, 2021: % total",35,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_eastern_africa_2019_not,48,Table 5.1,"Did not view climate change as a threat, Eastern Africa, 2019: % not a threat",12,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_eastern_africa_2019_dk,48,Table 5.1,"Did not view climate change as a threat, Eastern Africa, 2019: % don't know",21,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_eastern_africa_2019_total,48,Table 5.1,"Did not view climate change as a threat, Eastern Africa, 2019: % total",33,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_eastern_africa_2021_not,48,Table 5.1,"Did not view climate change as a threat, Eastern Africa, 2021: % not a threat",11,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_eastern_africa_2021_dk,48,Table 5.1,"Did not view climate change as a threat, Eastern Africa, 2021: % don't know",23,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_eastern_africa_2021_total,48,Table 5.1,"Did not view climate change as a threat, Eastern Africa, 2021: % total",34,pct,,table,N,,Trend base: the 119 countries surveyed in both years. The report's total is 'not a threat' plus 'don't know' (refused excluded).
T5_1_middle_east_2019_not,48,Table 5.1,"Did not view climate change as a threat, Middle East, 2019: % not a threat",13,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
T5_1_middle_east_2019_dk,48,Table 5.1,"Did not view climate change as a threat, Middle East, 2019: % don't know",19,pct,,table,N,,Trend base: the 119 countries surveyed in both years.
