position,variable,label,block,type,n_valid,n_missing,min,max,mean,value_labels,derivation
169,REGION3_TZA,Region 3 Tanzania,wave-specific,numeric,1000,124911,1.0,31.0,,1 = Dar es Salaam | 2 = Dodoma | 3 = Tabora | 4 = Singida | 5 = Shinyanga | 6 = Ruvuma | 7 = Rukwa | 8 = Pwani | 9 = South Unguja | 10 = North Unguja | 11 = South Pemba | 12 = North Pemba | 13 = Mwanza | 14 = Mtwara | 15 = Morogoro | 16 = Mbeya | 17 = Mara | 18 = Manyara | 20 = Kilimanjaro | 21 = Kigoma | 22 = Kagera | 23 = Iringa | 24 = Urban West | 25 = Arusha | 26 = Tanga | 27 = Simiyu | 28 = Katavi | 29 = Geita | 30 = Njombe | 31 = Lindi | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
170,REGION4_NOR,Region 4 Norway,wave-specific,numeric,1000,124911,1.0,98.0,,1 = Oslo | 2 = Rogaland | 3 = Moere and Romsdal | 4 = Nordland | 5 = Viken | 6 = Innlandet | 7 = Vestfold og Telemark | 8 = Agder | 10 = Vestland | 11 = Trondelag | 12 = Troms og Finnmark | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
171,WP20711,"Feel More, Less or About as Safe Compared With Five Years Ago",wave-specific,numeric,122411,3500,1.0,99.0,,1 = More safe | 2 = Less safe | 3 = About as safe | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
172,WP22331,Greatest Source of Risk to Safety in Your Daily Life (Coded),wave-specific,numeric,122411,3500,1.0,99.0,,"1 = TRANSPORTATION: Road-related accidents/injuries (such as using a bicycle, car, motorbike, truck, van, bus, | 2 = TRANSPORTATION: Other transportation-related accidents/injuries (such as subway, train, plane, etc.) | 3 = CRIME/VIOLENCE | 4 = WAR/TERRORISM | 5 = HEALTH: personal health condition/illness | 6 = HEALTH: drugs, alcohol, smoking | 7 = HEALTH: COVID-19/Coronavirus related | 8 = HEALTH: Mental stress/exhaustion | 9 = FINANCIAL: not having enough money to pay for the things you need | 10 = ECONOMY: Economy-related, such as unemployment, high prices | 11 = POLITICS: Politics/political situation/corruption | 12 = TECHNOLOGY: Internet/technology related risks | 13 = WATER: Water supply or drinking unclean water | 14 = FOOD-RELATED: eating unsafe or contaminated food | 15 = FOOD-RELATED: insufficient or lack of food (hunger) | 16 = COOKING or other household accidents/injuries | 17 = WORK: Work-related accidents: physical injuries | 18 = ENVIRONMENT: Pollution | 19 = ENVIRONMENT: Climate change or severe weather-related events, such as floods, drought, wildfires, etc. | 20 = ENVIRONMENT: Non-weather-related disasters, such as earthquakes or volcanoes | 21 = DROWNING | 22 = Other | 23 = Nothing/No risks | 98 = Don’t know | 99 = Refused",As supplied in the source file for this wave.
173,WP20719,Climate Change a Threat to Country in Next 20 Years,wave-specific,numeric,125911,0,1.0,99.0,,1 = Very serious threat | 2 = Somewhat serious threat | 3 = Not a threat at all | 98 = Dont know | 99 = (Refused),As supplied in the source file for this wave.
174,WP20720,Worried Food You Eat Could Cause Serious Harm,wave-specific,numeric,125911,0,1.0,99.0,,1 = Very worried | 2 = Somewhat worried | 3 = Not worried | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
175,WP20721,Worried Water You Drink Could Cause Serious Harm,wave-specific,numeric,125911,0,1.0,99.0,,1 = Very worried | 2 = Somewhat worried | 3 = Not worried | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
176,WP20722,Worried Violent Crime Could Cause Serious Harm,wave-specific,numeric,125911,0,1.0,99.0,,1 = Very worried | 2 = Somewhat worried | 3 = Not worried | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
177,WP20723,Worried Severe Weather Events Could Cause Serious Harm,wave-specific,numeric,125911,0,1.0,99.0,,1 = Very worried | 2 = Somewhat worried | 3 = Not worried | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
178,WP22213,Worried Traffic or Roadside Accident Could Cause Serious Harm,wave-specific,numeric,125911,0,1.0,99.0,,1 = Very worried | 2 = Somewhat worried | 3 = Not worried | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
179,WP20726,Worried Mental Health Issues Could Cause Serious Harm,wave-specific,numeric,125911,0,1.0,99.0,,1 = Very worried | 2 = Somewhat worried | 3 = Not worried | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
180,WP22214,Worried The Work You Do Could Cause Serious Harm,wave-specific,numeric,76455,49456,1.0,99.0,,1 = Very worried | 2 = Somewhat worried | 3 = Not worried | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
181,WP22442,Experienced Harm in Past Two Years: Eating Food,wave-specific,numeric,125911,0,1.0,99.0,,"1 = Yes, personally experienced | 2 = Yes, know someone who has experienced | 3 = Both | 4 = No | 98 = (DK) | 99 = (Refused)",As supplied in the source file for this wave.
182,WP22443,Experienced Harm in Past Two Years: Drinking Water,wave-specific,numeric,125911,0,1.0,99.0,,"1 = Yes, personally experienced | 2 = Yes, know someone who has experienced | 3 = Both | 4 = No | 98 = (DK) | 99 = (Refused)",As supplied in the source file for this wave.
183,WP22444,Experienced Harm in Past Two Years: Violent Crime,wave-specific,numeric,125911,0,1.0,99.0,,"1 = Yes, personally experienced | 2 = Yes, know someone who has experienced | 3 = Both | 4 = No | 98 = (DK) | 99 = (Refused)",As supplied in the source file for this wave.
184,WP22445,Experienced Harm in Past Two Years: Severe Weather Events,wave-specific,numeric,125911,0,1.0,99.0,,"1 = Yes, personally experienced | 2 = Yes, know someone who has experienced | 3 = Both | 4 = No | 98 = (DK) | 99 = (Refused)",As supplied in the source file for this wave.
185,WP22446,Experienced Harm in Past Two Years: Traffic/Roadside Accident,wave-specific,numeric,125911,0,1.0,99.0,,"1 = Yes, personally experienced | 2 = Yes, know someone who has experienced | 3 = Both | 4 = No | 98 = (DK) | 99 = (Refused)",As supplied in the source file for this wave.
186,WP22447,Experienced Harm in Past Two Years: Mental Health Issues,wave-specific,numeric,125911,0,1.0,99.0,,"1 = Yes, personally experienced | 2 = Yes, know someone who has experienced | 3 = Both | 4 = No | 98 = (DK) | 99 = (Refused)",As supplied in the source file for this wave.
187,WP22448,Experienced Harm in Past Two Years: Work,wave-specific,numeric,125911,0,1.0,99.0,,"1 = Yes, personally experienced | 2 = Yes, know someone who has experienced | 3 = Both | 4 = No | 98 = (DK) | 99 = (Refused)",As supplied in the source file for this wave.
188,WP22222,"Used Internet, Including Social Media, in Past 30 Days",wave-specific,numeric,125911,0,1.0,99.0,,1 = Yes | 2 = No | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
189,WP22223,Worry About Personal Information: Being Stolen,wave-specific,numeric,88525,37386,1.0,99.0,,1 = Very worried | 2 = Somewhat worried | 3 = Not worried | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
190,WP22224,Worry About Personal Information: Being Used by Government,wave-specific,numeric,84689,41222,1.0,99.0,,1 = Very worried | 2 = Somewhat worried | 3 = Not worried | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
191,WP22468,Worry About Personal Information: Being Used by the Authorities,wave-specific,numeric,1256,124655,1.0,99.0,,1 = Very worried | 2 = Somewhat worried | 3 = Not worried | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
192,WP22524,Worry About Personal Information: Being Used by Government in Power,wave-specific,numeric,808,125103,1.0,99.0,,1 = Very worried | 2 = Somewhat worried | 3 = Not worried | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
193,WP22225,Worry About Personal Information: Being Used by Companies,wave-specific,numeric,88525,37386,1.0,99.0,,1 = Very worried | 2 = Somewhat worried | 3 = Not worried | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
194,WP22226,Feel Safe in Car Driven by Computer Without a Human Driver,wave-specific,numeric,125911,0,1.0,99.0,,"1 = Yes, would feel safe | 2 = No, would not feel safe | 98 = (DK) | 99 = (Refused)",As supplied in the source file for this wave.
195,WP22227,Artificial Intelligence Will Help or Harm People in Next 20 Years,wave-specific,numeric,125911,0,1.0,99.0,,1 = Mostly help | 2 = Mostly harm | 3 = Don’t have opinion | 4 = (Neither) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
196,WP22228,How Long Household Could Cover Basic Needs If Income Was Lost,wave-specific,numeric,125911,0,1.0,99.0,,1 = Less than a month | 2 = A month or more | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
197,WP22229,Household Could Cover Basic Needs If Income Was Lost: Weeks,wave-specific,numeric,35684,90227,1.0,99.0,,1 = Less than a week | 2 = Between one and two weeks | 3 = Between two and four weeks | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
198,WP22230,Household Could Cover Basic Needs If Income Was Lost: Months,wave-specific,numeric,81001,44910,1.0,99.0,,1 = Around a month | 2 = Two months | 3 = Three months | 4 = Four months or more | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
199,WP22231,Government of (Country) Cares About You and Your Wellbeing,wave-specific,numeric,117378,8533,1.0,99.0,,1 = A lot | 2 = Somewhat | 3 = Not at all | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
200,WP22469,Authorities of (Country) Care About You and Your Wellbeing,wave-specific,numeric,1007,124904,1.0,99.0,,1 = A lot | 2 = Somewhat | 3 = Not at all | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
201,WP22525,Government of Myanmar Cares About You and Your Wellbeing,wave-specific,numeric,1000,124911,1.0,99.0,,1 = A lot | 2 = Somewhat | 3 = Not at all | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
202,WP22232,Neighbors Care About You and Your Wellbeing,wave-specific,numeric,125911,0,1.0,99.0,,1 = A lot | 2 = Somewhat | 3 = Not at all | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
203,WP22233,Look to National Weather Service for Information About Disaster,wave-specific,numeric,122411,3500,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
204,WP22234,Look to Disaster Management Agency for Information About Disaster,wave-specific,numeric,121409,4502,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
205,WP22235,Look to Local News for Information About Disaster,wave-specific,numeric,122411,3500,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
206,WP22236,Look to Local Religious Leaders for Information About Disaster,wave-specific,numeric,121385,4526,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
207,WP22237,Look to Famous Person for Information About Disaster,wave-specific,numeric,122411,3500,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
208,WP22238,Look to Emergency Services for Information About Disaster,wave-specific,numeric,122411,3500,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
209,WP22239,Look to Internet/Social Media for Information About Disaster,wave-specific,numeric,122411,3500,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
210,WP22240,Trust Most to Provide Information About a Disaster,wave-specific,numeric,107726,18185,1.0,99.0,,"1 = The national weather service | 2 = The national disaster management agency | 3 = Local news through newspapers, television or radio | 4 = Local religious leaders | 5 = A famous or influential person you like | 6 = Emergency services, such as the fire department, the police and medical services | 7 = Internet/Social media | 8 = Would trust none of them | 9 = Some other source | 98 = Don’t know | 99 = Refused",As supplied in the source file for this wave.
211,WP22241,Well Prepared to Deal With a Disaster: The National Government,wave-specific,numeric,119385,6526,1.0,99.0,,"1 = Yes, well prepared | 2 = No, not well prepared | 3 = (It depends) | 98 = (DK) | 99 = (Refused)",As supplied in the source file for this wave.
212,WP22526,Well Prepared to Deal With a Disaster: The Government in Power,wave-specific,numeric,1000,124911,1.0,99.0,,"1 = Yes, well prepared | 2 = No, not well prepared | 3 = (It depends) | 98 = (DK) | 99 = (Refused)",As supplied in the source file for this wave.
213,WP22242,Well Prepared to Deal With a Disaster: Hospitals,wave-specific,numeric,122411,3500,1.0,99.0,,"1 = Yes, well prepared | 2 = No, not well prepared | 3 = (It depends) | 98 = (DK) | 99 = (Refused)",As supplied in the source file for this wave.
214,WP22243,Well Prepared to Deal With a Disaster: You and Your Family,wave-specific,numeric,122411,3500,1.0,99.0,,"1 = Yes, well prepared | 2 = No, not well prepared | 3 = (It depends) | 98 = (DK) | 99 = (Refused)",As supplied in the source file for this wave.
215,WP22244,Well Prepared to Deal With a Disaster: Local Government,wave-specific,numeric,120385,5526,1.0,99.0,,"1 = Yes, well prepared | 2 = No, not well prepared | 3 = (It depends) | 98 = (DK) | 99 = (Refused)",As supplied in the source file for this wave.
216,WP22245,Experienced a Disaster in Past Five Years,wave-specific,numeric,125911,0,1.0,99.0,,1 = Yes | 2 = No | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
217,WP22247,Type of Disaster Experienced in Past Five Years (Coded),wave-specific,numeric,30830,95081,1.0,99.0,,1 = Flood/Heavy rain | 2 = Hurricane/Cyclone | 3 = Tornado | 4 = Thunder or lightning storm | 5 = Tsunami | 6 = Mudslide | 7 = Earthquake | 8 = Wildfire | 9 = Volcano eruption | 10 = Blizzard or snowstorm | 11 = Other | 50 = Drought | 98 = Don’t know | 99 = Refused,As supplied in the source file for this wave.
218,WP22248,Received Warning About Disaster From Internet/Social Media,wave-specific,numeric,29874,96037,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
219,WP22249,Received Warning About Disaster From Local Government or Police,wave-specific,numeric,29874,96037,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
220,WP22250,"Received Warning About Disaster From Radio, TV, or Newspapers",wave-specific,numeric,29874,96037,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
221,WP22251,Received Warning About Disaster From Local Community Organization,wave-specific,numeric,29874,96037,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
222,WP22252,Could Protect Yourself or Family in a Future Disaster,wave-specific,numeric,125911,0,1.0,99.0,,1 = Yes | 2 = No | 3 = (It depends) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
223,WP22253,Plan for Future Disaster Known by All Household Members,wave-specific,numeric,125911,0,1.0,99.0,,1 = Yes | 2 = No | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
224,WP22254,Happened for More Than a Day: Gone Without Electricity,wave-specific,numeric,125911,0,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
225,WP22255,Happened for More Than a Day: Been Without Clean Drinking Water,wave-specific,numeric,125911,0,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
226,WP22256,Happened for More Than a Day: Been Unable to Obtain Food,wave-specific,numeric,125911,0,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
227,WP22257,Happened for More Than a Day: Unable to Obtain Medical Help/Medicine,wave-specific,numeric,125911,0,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
228,WP22258,Happened for More Than a Day: Been Unable to Access a Telephone,wave-specific,numeric,125911,0,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
229,WP22259,Experienced Discrimination Due to the Color of Your Skin,wave-specific,numeric,120374,5537,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
230,WP22260,Experienced Discrimination Due to Your Religion,wave-specific,numeric,119374,6537,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
231,WP22261,Experienced Discrimination Due to Your Nationality/Ethnic Group,wave-specific,numeric,119374,6537,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
232,WP22262,Experienced Discrimination Due to Your Gender,wave-specific,numeric,120374,5537,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
233,WP22263,Experienced Discrimination Due to a Disability,wave-specific,numeric,120374,5537,1.0,99.0,,1 = Yes | 2 = No | 97 = (Does not apply) | 98 = (DK) | 99 = (Refused),As supplied in the source file for this wave.
234,WP22400,Ever Experienced Physical Violence/Harassment at Work,wave-specific,numeric,120400,5511,1.0,9.0,,1 = Yes | 2 = No | 7 = (Respondent has never worked) | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
235,WP22513,Ever Experienced Physical Violence/Harassment at Work (e.g. Hitting/Restraining),wave-specific,numeric,2011,123900,1.0,9.0,,1 = Yes | 2 = No | 7 = (Respondent has never worked) | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
236,WP22401,How Many Times You Experienced Physical Violence/Harassment at Work,wave-specific,numeric,7438,118473,1.0,9.0,,1 = Once or twice | 2 = Three to five times | 3 = More than five times | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
237,WP22402,Last Time You Experienced Physical Violence/Harassment at Work,wave-specific,numeric,7438,118473,1.0,9.0,,1 = Within the last year | 2 = Two to five years ago | 3 = More than five years ago | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
238,WP22403,Ever Experienced Psychological Violence/Harassment at Work,wave-specific,numeric,111250,14661,1.0,9.0,,1 = Yes | 2 = No | 7 = (Respondent has never worked) | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
239,WP22500,Ever Experienced Someone Psychologically Hurting You at Work,wave-specific,numeric,3500,122411,1.0,9.0,,1 = Yes | 2 = No | 7 = (Respondent has never worked) | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
240,WP22404,How Many Times You Experienced Psychological Violence/Harassment at Work,wave-specific,numeric,19874,106037,1.0,9.0,,1 = Once or twice | 2 = 3 to 5 times | 3 = More than 5 times | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
241,WP22501,How Many Times You Experienced Someone Psychologically Hurting You at Work,wave-specific,numeric,666,125245,1.0,9.0,,1 = Once or twice | 2 = 3 to 5 times | 3 = More than 5 times | 8 = (Don’t know) | 9 = (Refused),As supplied in the source file for this wave.
242,WP22405,Last Time You Experienced Psychological Violence/Harassment at Work,wave-specific,numeric,19874,106037,1.0,9.0,,1 = Within the last year | 2 = 2 to 5 years ago | 3 = More than 5 years ago | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
243,WP22502,Last Time You Experienced Someone Psychologically Hurting You at Work,wave-specific,numeric,666,125245,1.0,9.0,,1 = Within the last year | 2 = 2 to 5 years ago | 3 = More than 5 years ago | 8 = (Don’t know) | 9 = (Refused),As supplied in the source file for this wave.
244,WP22406,Ever Experienced Sexual Violence/Harassment at Work,wave-specific,numeric,105183,20728,1.0,9.0,,1 = Yes | 2 = No | 7 = (Respondent has never worked) | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
245,WP22503,Ever Experienced Unwanted Intimate Physical Contact at Work,wave-specific,numeric,6407,119504,1.0,9.0,,1 = Yes | 2 = No | 7 = (Respondent has never worked) | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
246,WP22407,How Many Times You Experienced Sexual Violence/Harassment at Work,wave-specific,numeric,5347,120564,1.0,9.0,,1 = Once or twice | 2 = 3 – 5 times | 3 = More than 5 times | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
247,WP22504,How Many Times You Experienced Unwanted Intimate Physical Contact at Work,wave-specific,numeric,368,125543,1.0,9.0,,1 = Once or twice | 2 = 3 – 5 times | 3 = More than 5 times | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
248,WP22408,Last Time You Experienced Sexual Violence/Harassment at Work,wave-specific,numeric,5347,120564,1.0,9.0,,1 = Within the last year | 2 = 2 – 5 years ago | 3 = More than 5 years ago | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
249,WP22505,Last Time You Experienced Unwanted Intimate Physical Contact at Work,wave-specific,numeric,368,125543,1.0,8.0,,1 = Within the last year | 2 = 2 – 5 years ago | 3 = More than 5 years ago | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
250,WP22409,Told Someone About Violence/Harassment Experienced at Work,wave-specific,numeric,24283,101628,1.0,9.0,,1 = Yes | 2 = No | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
251,WP22410,Told Your Employer or Supervisor About Violence/Harassment Experienced at Work,wave-specific,numeric,14139,111772,1.0,9.0,,1 = Yes | 2 = No | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
252,WP22411,Told Co-worker About Violence/Harassment Experienced at Work,wave-specific,numeric,14139,111772,1.0,9.0,,1 = Yes | 2 = No | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
253,WP22412,Told Friend or Family About Violence/Harassment Experienced at Work,wave-specific,numeric,14139,111772,1.0,9.0,,1 = Yes | 2 = No | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
254,WP22413,Told a Trade Union Representative About Violence/Harassment Experienced at Work,wave-specific,numeric,14098,111813,1.0,9.0,,1 = Yes | 2 = No | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
255,WP22421,Told Police/Community Leader/Labor Inspector About Violence/Harassment Experienced at Work,wave-specific,numeric,14074,111837,1.0,9.0,,1 = Yes | 2 = No | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
256,WP22414,Told Social Services or Not-For-Profit Organization About Violence/Harassment Experienced at Work,wave-specific,numeric,14139,111772,1.0,9.0,,1 = Yes | 2 = No | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
257,WP22415,Reason You Did Not Tell Someone About Violence/Harassment Experienced at Work: Thought it Was a Waste of Time,wave-specific,numeric,10020,115891,1.0,9.0,,1 = Yes | 2 = No | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
258,WP22416,Reason You Did Not Tell Someone About Violence/Harassment Experienced at Work: You Did Not Know What to Do,wave-specific,numeric,10020,115891,1.0,9.0,,1 = Yes | 2 = No | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
259,WP22417,Reason You Did Not Tell Someone About Violence/Harassment Experienced at Work: Procedures at Work Were Unclear,wave-specific,numeric,10020,115891,1.0,9.0,,1 = Yes | 2 = No | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
260,WP22418,Reason You Did Not Tell Someone About Violence/Harassment Experienced at Work: Worried People at Work Would Find Out,wave-specific,numeric,10020,115891,1.0,9.0,,1 = Yes | 2 = No | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
261,WP22419,Reason You Did Not Tell Someone About Violence/Harassment Experienced at Work: Fear of Punishment,wave-specific,numeric,10020,115891,1.0,9.0,,1 = Yes | 2 = No | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
262,WP22420,Reason You Did Not Tell Someone About Violence/Harassment Experienced at Work: Fear for Your Reputation,wave-specific,numeric,10020,115891,1.0,9.0,,1 = Yes | 2 = No | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
263,WP22422,Reason You Did Not Tell Someone About Violence/Harassment Experienced at Work: Lack of Trust in Police/Community Leaders/Labor Inspectors,wave-specific,numeric,9916,115995,1.0,9.0,,1 = Yes | 2 = No | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
264,WP22400_ALL,Ever Experienced Physical Violence/Harassment at Work (all countries),wave-specific,numeric,122411,3500,1.0,9.0,,1 = Yes | 2 = No | 7 = (Respondent has never worked) | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
265,WP22403_ALL,Ever Experienced Psychological Violence/Harassment (or Psychologically Hurting) at Work,wave-specific,numeric,125911,0,1.0,9.0,,1 = Yes | 2 = No | 7 =  (Respondent has never worked) | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
266,WP22404_ALL,How Many Times You Experienced Psychological Violence/Harassment (or Psychologically Hurting) at Work,wave-specific,numeric,20540,105371,1.0,9.0,,1 = Once or twice | 2 = Three to five times | 3 = More than five times | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
267,WP22405_ALL,Last Time You Experienced Psychological Violence/Harassment (or Psychologically Hurting)  at Work,wave-specific,numeric,20540,105371,1.0,9.0,,1 = Within the last year | 2 = Two to five years ago | 3 = More than five years ago | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
268,WP22406_ALL,Ever Experienced Sexual Violence/Harassment (or Unwanted Intimate Physical Contact) at Work,wave-specific,numeric,122872,3039,1.0,9.0,,1 = Yes | 2 = No | 7 = (Respondent has never worked) | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
269,WP22407_ALL,How Many Times You Experienced Sexual Violence/Harassment (or Unwanted Intimate Physical Contact) at Work,wave-specific,numeric,5715,120196,1.0,9.0,,1 = Once or twice | 2 = 3-5 times | 3 = More than 5 times | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
270,WP22408_ALL,Last Time You Experienced Sexual Violence/Harassment (or Unwanted Intimate Physical Contact) at Work,wave-specific,numeric,5715,120196,1.0,9.0,,1 = Within the last year | 2 = 2-5 years ago | 3 = More than 5 years ago | 8 = (DK) | 9 = (Refused),As supplied in the source file for this wave.
